"Common","Scientific","Functional","Native","Year","Quadrat","Cover","Station"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-03-01,"2R",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-03-01,"3R",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-11-01,"3L",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-11-01,"3R",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2013-11-01,"3L",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2013-11-01,"2L",2.5,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2013-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2013-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2013-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2013-11-01,"3R",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2014-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2014-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2014-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2014-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2015-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2015-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2015-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2015-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2021-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2021-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2021-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2021-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2018-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2018-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2018-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2018-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2012-03-01,"3L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2012-03-01,"2L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2012-03-01,"1L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2012-03-01,"1R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2012-03-01,"2R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2012-03-01,"3R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2012-11-01,"3L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2012-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2012-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2012-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2012-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2012-11-01,"3R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2013-11-01,"3L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2013-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2013-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2013-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2013-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2013-11-01,"3R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2014-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2014-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2014-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2014-11-01,"2R",2.5,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2015-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2015-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2015-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Rough menodora","Menodora scabra","Perennial forb","Native",2015-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2021-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2021-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2021-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2021-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2018-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2018-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2018-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2018-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2012-03-01,"3L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2012-03-01,"2L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2012-03-01,"1L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2012-03-01,"1R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2012-03-01,"2R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2012-03-01,"3R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2012-11-01,"3L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2012-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2012-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2012-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2012-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2012-11-01,"3R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2013-11-01,"3L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2013-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2013-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2013-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2013-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2013-11-01,"3R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2014-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2014-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2014-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2014-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2015-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2015-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2015-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Pigweed","Amaranthus palmeri/fimbriatus","Annual forb","Native",2015-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2021-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2021-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2021-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2021-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2018-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2018-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2018-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2018-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2012-03-01,"3L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2012-03-01,"2L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2012-03-01,"1L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2012-03-01,"1R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2012-03-01,"2R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2012-03-01,"3R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2012-11-01,"3L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2012-11-01,"2L",0.5,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2012-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2012-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2012-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2012-11-01,"3R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2013-11-01,"3L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2013-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2013-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2013-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2013-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2013-11-01,"3R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2014-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2014-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2014-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2014-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2015-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2015-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2015-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Annual buckwheat","Eriogonum","Annual forb","Unknown native status",2015-11-01,"2R",0,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2021-11-01,"2L",62.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2021-11-01,"1L",15,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2021-11-01,"1R",15,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2021-11-01,"2R",2.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2018-11-01,"2L",37.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2018-11-01,"1L",2.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2018-11-01,"1R",2.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2018-11-01,"2R",2.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2012-03-01,"3L",0,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2012-03-01,"2L",0,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2012-03-01,"1L",0,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2012-03-01,"1R",0,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2012-03-01,"2R",0,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2012-03-01,"3R",0,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2012-11-01,"3L",62.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2012-11-01,"2L",37.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2012-11-01,"1L",2.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2012-11-01,"1R",2.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2012-11-01,"2R",2.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2012-11-01,"3R",0,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2013-11-01,"3L",15,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2013-11-01,"2L",37.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2013-11-01,"1L",37.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2013-11-01,"1R",15,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2013-11-01,"2R",2.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2013-11-01,"3R",0,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2014-11-01,"2L",62.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2014-11-01,"1L",37.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2014-11-01,"1R",2.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2014-11-01,"2R",2.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2015-11-01,"2L",0.5,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2015-11-01,"1L",15,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2015-11-01,"1R",0,"Channel 12_Station 5 + 48"
"False mesquite","Calliandra eriophylla","Shrub","Native",2015-11-01,"2R",15,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2021-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2021-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2021-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2021-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2018-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2018-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2018-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2018-11-01,"2R",15,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2012-03-01,"3L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2012-03-01,"2L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2012-03-01,"1L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2012-03-01,"1R",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2012-03-01,"2R",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2012-03-01,"3R",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2012-11-01,"3L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2012-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2012-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2012-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2012-11-01,"2R",2.5,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2012-11-01,"3R",2.5,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2013-11-01,"3L",15,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2013-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2013-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2013-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2013-11-01,"2R",15,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2013-11-01,"3R",15,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2014-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2014-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2014-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2014-11-01,"2R",15,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2015-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2015-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2015-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Snakeweed","Gutierrezia sarothrae","Shrub","Native",2015-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2021-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2021-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2021-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2021-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2018-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2018-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2018-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2018-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2012-03-01,"3L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2012-03-01,"2L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2012-03-01,"1L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2012-03-01,"1R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2012-03-01,"2R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2012-03-01,"3R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2012-11-01,"3L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2012-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2012-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2012-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2012-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2012-11-01,"3R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2013-11-01,"3L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2013-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2013-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2013-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2013-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2013-11-01,"3R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2014-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2014-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2014-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2014-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2015-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2015-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2015-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Burroweed","Isocoma tenuisecta","Shrub","Native",2015-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Desert zinnia","Zinnia acerosa","Shrub","Native",2021-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Desert zinnia","Zinnia acerosa","Shrub","Native",2021-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Desert zinnia","Zinnia acerosa","Shrub","Native",2021-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Desert zinnia","Zinnia acerosa","Shrub","Native",2021-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Desert zinnia","Zinnia acerosa","Shrub","Native",2018-11-01,"2L",0,"Channel 12_Station 5 + 48"
"Desert zinnia","Zinnia acerosa","Shrub","Native",2018-11-01,"1L",0,"Channel 12_Station 5 + 48"
"Desert zinnia","Zinnia acerosa","Shrub","Native",2018-11-01,"1R",0,"Channel 12_Station 5 + 48"
"Desert zinnia","Zinnia acerosa","Shrub","Native",2018-11-01,"2R",0,"Channel 12_Station 5 + 48"
"Desert zinnia","Zinnia acerosa","Shrub","Native",2012-03-01,"3L",0,"Channel 12_Station 5 + 48"
"Desert zinnia","Zinnia acerosa","Shrub","Native",2012-03-01,"2L",0,"Channel 12_Station 5 + 48"
"Desert zinnia","Zinnia acerosa","Shrub","Native",2012-03-01,"1L",0,"Channel 12_Station 5 + 48"
"Desert zinnia","Zinnia acerosa","Shrub","Native",2012-03-01,"1R",0,"Channel 12_Station 5 + 48"
